access_right,communities,conference_acronym,conference_dates,conference_place,conference_title,conference_url,contributors,creators,description,doi,keywords,license,notes,prereserve_doi,publication_date,related_identifiers,publication_type,references,title,upload_type,conceptdoi,files,format,xml_id
open,"[{'identifier': 'dh2023graz'}, {'identifier': 'zenodo'}]",DH2023,10-14 July 2023,"Graz, Austria",Digital Humanities 2023. Collaboration as Opportunity,https://dh2023.adho.org/,"[{'affiliation': 'University of Graz', 'name': 'Scholger, Walter', 'orcid': '0000-0002-9256-0958', 'type': 'Editor'}, {'affiliation': 'University of Graz', 'name': 'Vogeler, Georg', 'orcid': '0000-0002-1726-1712', 'type': 'Editor'}, {'affiliation': 'Belgrade Center for Digital Humanities', 'name': 'Tasovac, Toma', 'orcid': '0000-0002-3919-993X', 'type': 'Editor'}, {'affiliation': 'Le Mans Université', 'name': 'Baillot, Anne', 'orcid': '0000-0002-4593-059X', 'type': 'Editor'}, {'affiliation': 'University of Graz', 'name': 'Raunig, Elisabeth', 'orcid': '0009-0007-9019-8215', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Scholger, Martina', 'orcid': '0000-0003-1438-3236', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Steiner, Elisabeth', 'orcid': '0000-0001-9116-0402', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Centre for Information Modelling', 'type': 'HostingInstitution'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum', 'name': 'Helling, Patrick', 'orcid': '0000-0003-4043-165X', 'type': 'Editor'}]","[{'affiliation': 'University of Edinburgh, United Kingdom', 'name': 'Llewellyn, Clare', 'orcid': '0000-0002-3589-9517'}, {'affiliation': 'Yale University, USA', 'name': 'Sanderson, Robert', 'orcid': '0000-0003-4441-6852'}, {'affiliation': 'University of Oxford, United Kingdom', 'name': 'Page, Kevin', 'orcid': '0000-0002-1668-6540'}, {'affiliation': 'The Ashmolean Museum, University of Oxford, United Kingdom', 'name': 'Bhaugeerutty, Aruna', 'orcid': '0000-0002-6078-851X'}, {'affiliation': 'The Ashmolean Museum, University of Oxford, United Kingdom', 'name': 'Shapland, Andrew', 'orcid': '0000-0001-6537-9179'}, {'affiliation': 'Yale University, USA', 'name': 'Shipp, Kayla'}, {'affiliation': 'Yale University, USA', 'name': 'David, Kelly'}, {'affiliation': 'The Yale Center for British Art, Yale University, USA', 'name': 'Delmas-Glass, Emmanuelle'}, {'affiliation': 'University of Edinburgh, United Kingdom', 'name': 'Bonnet, Tyler', 'orcid': '0000-0003-4415-4290'}]","The Enriching Exhibition Scholarship project is developing and applying computational techniques to align socially-based textual and structured data, such as exhibition catalogues, newspapers and social media, making reconciliation easier and more effective. We use Linked Open Usable Data to describe and publish art-related knowledge.",10.5281/zenodo.8228558,"['Paper', 'Poster', 'Art Exhibitions', 'Linked Open Usable Data', 'Art History', 'Social Media Analysis', 'bibliographic analysis', 'cultural analytics', 'digital libraries creation', 'management', 'and analysis', 'social media analysis and methods', 'Art history', 'Computer science', 'Cultural studies', 'Library & information science']",CC-BY-4.0,,"{'doi': '10.5281/zenodo.8228558', 'recid': 8228558}",2023-06-30,"[{'identifier': '10.5281/zenodo.8107929', 'relation': 'isSupplementTo', 'resource_type': 'publication-conferencepaper', 'scheme': 'doi'}]",,,Enriching Exhibition Scholarship,poster,10.5281/zenodo.8228557,['Llewellyn_Enriching-Exhibition-Scholarship.pdf'],,
open,"[{'identifier': 'dh2023graz'}, {'identifier': 'zenodo'}]",DH2023,10-14 July 2023,"Graz, Austria",Digital Humanities 2023. Collaboration as Opportunity,https://dh2023.adho.org/,"[{'affiliation': 'University of Graz', 'name': 'Scholger, Walter', 'orcid': '0000-0002-9256-0958', 'type': 'Editor'}, {'affiliation': 'University of Graz', 'name': 'Vogeler, Georg', 'orcid': '0000-0002-1726-1712', 'type': 'Editor'}, {'affiliation': 'Belgrade Center for Digital Humanities', 'name': 'Tasovac, Toma', 'orcid': '0000-0002-3919-993X', 'type': 'Editor'}, {'affiliation': 'Le Mans Université', 'name': 'Baillot, Anne', 'orcid': '0000-0002-4593-059X', 'type': 'Editor'}, {'affiliation': 'University of Graz', 'name': 'Raunig, Elisabeth', 'orcid': '0009-0007-9019-8215', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Scholger, Martina', 'orcid': '0000-0003-1438-3236', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Steiner, Elisabeth', 'orcid': '0000-0001-9116-0402', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Centre for Information Modelling', 'type': 'HostingInstitution'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum', 'name': 'Helling, Patrick', 'orcid': '0000-0003-4043-165X', 'type': 'Editor'}]","[{'affiliation': ""School of Information Resource Management, Research Center for Digital Humanities, Renmin University of China, China, People's Republic of"", 'name': 'Kai, Limai'}, {'affiliation': ""School of Information Resource Management, Research Center for Digital Humanities, Renmin University of China, China, People's Republic of"", 'name': 'Yang, Zekun', 'orcid': '0000-0003-4040-8476'}, {'affiliation': ""School of Information Resource Management, Research Center for Digital Humanities, Renmin University of China, China, People's Republic of"", 'name': 'Feng, Huiling'}, {'affiliation': ""School of Information Resource Management, Research Center for Digital Humanities, Renmin University of China, China, People's Republic of"", 'name': 'Liu, Yuenan'}, {'affiliation': ""School of Information Resource Management, Research Center for Digital Humanities, Renmin University of China, China, People's Republic of"", 'name': 'Liang, Jihong'}, {'affiliation': ""Centre for European Studies/Centre for EU Studies, Renmin University of China, China, People's Republic of"", 'name': 'Yang, Huilin'}, {'affiliation': ""Centre for European Studies/Centre for EU Studies, Renmin University of China, China, People's Republic of"", 'name': 'Yan, Jin'}, {'affiliation': ""Centre for European Studies/Centre for EU Studies, Renmin University of China, China, People's Republic of"", 'name': 'Huang, Yanfen'}, {'affiliation': ""Centre for European Studies/Centre for EU Studies, Renmin University of China, China, People's Republic of"", 'name': 'Guan, Kongwen'}]","Uyghur Twelve Muqam is an Intangible Heritage of Humanity. The project ""Let data sing the Uyghur Twelve Muqam"" aims at using text mining methods to study Muqam lyrics. This paper demonstrates the preliminary results of the project, including topic modeling, sentiment analysis, and social network analysis on Muqam lyrics.",10.5281/zenodo.8228560,"['Paper', 'Poster', 'Uyghur Twelve Muqam', 'Text Mining', 'Uyghur Culture', 'Digital Humanities', 'Natural Language Processing', 'data modeling', 'natural language processing', 'network analysis and graphs theory and application', 'text mining and analysis', 'Asian studies', 'Cultural studies', 'Humanities computing']",CC-BY-4.0,,"{'doi': '10.5281/zenodo.8228560', 'recid': 8228560}",2023-06-30,"[{'identifier': '10.5281/zenodo.8107853', 'relation': 'isSupplementTo', 'resource_type': 'publication-conferencepaper', 'scheme': 'doi'}]",,,Let data sing the Uyghur Twelve Muqam: A text mining on lyrics,poster,10.5281/zenodo.8228559,['Yang_Let-data-sing-the-Uyghur-Twelve-Muqam.pdf'],,
open,"[{'identifier': 'dh2023graz'}, {'identifier': 'zenodo'}]",DH2023,10-14 July 2023,"Graz, Austria",Digital Humanities 2023. Collaboration as Opportunity,https://dh2023.adho.org/,"[{'affiliation': 'University of Graz', 'name': 'Scholger, Walter', 'orcid': '0000-0002-9256-0958', 'type': 'Editor'}, {'affiliation': 'University of Graz', 'name': 'Vogeler, Georg', 'orcid': '0000-0002-1726-1712', 'type': 'Editor'}, {'affiliation': 'Belgrade Center for Digital Humanities', 'name': 'Tasovac, Toma', 'orcid': '0000-0002-3919-993X', 'type': 'Editor'}, {'affiliation': 'Le Mans Université', 'name': 'Baillot, Anne', 'orcid': '0000-0002-4593-059X', 'type': 'Editor'}, {'affiliation': 'University of Graz', 'name': 'Raunig, Elisabeth', 'orcid': '0009-0007-9019-8215', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Scholger, Martina', 'orcid': '0000-0003-1438-3236', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Steiner, Elisabeth', 'orcid': '0000-0001-9116-0402', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Centre for Information Modelling', 'type': 'HostingInstitution'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum', 'name': 'Helling, Patrick', 'orcid': '0000-0003-4043-165X', 'type': 'Editor'}]","[{'affiliation': 'University of London', 'name': 'Ohge, Christopher', 'orcid': '0000-0001-6410-8692'}, {'affiliation': 'University of Southampton', 'name': 'Baker, James', 'orcid': '0000-0002-2682-6922'}, {'affiliation': 'University of Edinburgh', 'name': 'Otty, Lisa', 'orcid': '0000-0002-6604-7405'}, {'affiliation': 'University of Sussex', 'name': 'Walton, Jo Lindsay', 'orcid': '0000-0001-5697-1613'}]","In digital humanists, every project we create, every software application we use, every piece of hardware we purchase impacts our environment. In response to this need for greater awareness, the Digital Humanities Climate Coalition (DHCC) created a Toolkit (https://sas-dhrh.github.io/dhcc-toolkit/) using minimal computing principles.",10.5281/zenodo.8228562,"['Paper', 'Poster', 'environmental humanities', 'minimal computing', 'digital ethics', 'digital activism and advocacy', 'eco-criticism and environmental analysis', 'meta-criticism (reflections on digital humanities and humanities computing)', 'sustainable procedures', 'systems', 'and methods', 'Design studies', 'Environmental', 'ocean', 'and waterway studies']",CC-BY-4.0,,"{'doi': '10.5281/zenodo.8228562', 'recid': 8228562}",2023-06-30,"[{'identifier': '10.5281/zenodo.8108114', 'relation': 'isSupplementTo', 'resource_type': 'publication-conferencepaper', 'scheme': 'doi'}]",,,A Digital Humanities Climate Coalition Toolkit for Researchers and Institutions,poster,10.5281/zenodo.8228561,['Ohge_Digital-Humanities-Climate-Coalition-Toolkit.pdf'],,
open,"[{'identifier': 'dh2023graz'}, {'identifier': 'zenodo'}]",DH2023,10-14 July 2023,"Graz, Austria",Digital Humanities 2023. Collaboration as Opportunity,https://dh2023.adho.org/,"[{'affiliation': 'University of Graz', 'name': 'Scholger, Walter', 'orcid': '0000-0002-9256-0958', 'type': 'Editor'}, {'affiliation': 'University of Graz', 'name': 'Vogeler, Georg', 'orcid': '0000-0002-1726-1712', 'type': 'Editor'}, {'affiliation': 'Belgrade Center for Digital Humanities', 'name': 'Tasovac, Toma', 'orcid': '0000-0002-3919-993X', 'type': 'Editor'}, {'affiliation': 'Le Mans Université', 'name': 'Baillot, Anne', 'orcid': '0000-0002-4593-059X', 'type': 'Editor'}, {'affiliation': 'University of Graz', 'name': 'Raunig, Elisabeth', 'orcid': '0009-0007-9019-8215', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Scholger, Martina', 'orcid': '0000-0003-1438-3236', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Steiner, Elisabeth', 'orcid': '0000-0001-9116-0402', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Centre for Information Modelling', 'type': 'HostingInstitution'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum', 'name': 'Helling, Patrick', 'orcid': '0000-0003-4043-165X', 'type': 'Editor'}]","[{'affiliation': 'University of Salamanca, Spain', 'name': 'Mastrobattista, Ludovica'}, {'affiliation': 'Sorbonne Université, France', 'name': 'Alrahabi, Motasem'}, {'affiliation': 'Sorbonne Université, France', 'name': 'Fedchenko, Valentina'}, {'affiliation': 'La fabrique numérique, France', 'name': 'Jomaa, Oussama'}, {'affiliation': 'Sorbonne Université, France', 'name': 'Gawley, James'}, {'affiliation': 'Sorbonne Université, France', 'name': 'Cordova, Johanna'}, {'affiliation': 'Sorbonne Université, France', 'name': 'Roe, Glenn', 'orcid': '0000-0002-5611-7916'}]","This paper presents an evaluation and comparison of three state-of-the-art models for text summarization, and proposes a new digital reading interface designed for neophyte users to exploit these models, as well as automatic keyword extraction, with little or no programming experience.",10.5281/zenodo.8228564,"['Paper', 'Poster', 'digital reading', 'text summarization', 'keyword extraction', 'qualitative evaluation', 'artificial intelligence and machine learning', 'Interface design', 'development', 'and analysis', 'Humanities computing']",CC-BY-4.0,,"{'doi': '10.5281/zenodo.8228564', 'recid': 8228564}",2023-06-30,"[{'identifier': '10.5281/zenodo.8107402', 'relation': 'isSupplementTo', 'resource_type': 'publication-conferencepaper', 'scheme': 'doi'}]",,,Using text summarization models to improve digital reading of scientific papers,poster,10.5281/zenodo.8228563,['Alrahabi_Summarizer-Mastrobattista.pdf'],,
open,"[{'identifier': 'dh2023graz'}, {'identifier': 'zenodo'}]",DH2023,10-14 July 2023,"Graz, Austria",Digital Humanities 2023. Collaboration as Opportunity,https://dh2023.adho.org/,"[{'affiliation': 'University of Graz', 'name': 'Scholger, Walter', 'orcid': '0000-0002-9256-0958', 'type': 'Editor'}, {'affiliation': 'University of Graz', 'name': 'Vogeler, Georg', 'orcid': '0000-0002-1726-1712', 'type': 'Editor'}, {'affiliation': 'Belgrade Center for Digital Humanities', 'name': 'Tasovac, Toma', 'orcid': '0000-0002-3919-993X', 'type': 'Editor'}, {'affiliation': 'Le Mans Université', 'name': 'Baillot, Anne', 'orcid': '0000-0002-4593-059X', 'type': 'Editor'}, {'affiliation': 'University of Graz', 'name': 'Raunig, Elisabeth', 'orcid': '0009-0007-9019-8215', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Scholger, Martina', 'orcid': '0000-0003-1438-3236', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Steiner, Elisabeth', 'orcid': '0000-0001-9116-0402', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Centre for Information Modelling', 'type': 'HostingInstitution'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum', 'name': 'Helling, Patrick', 'orcid': '0000-0003-4043-165X', 'type': 'Editor'}]","[{'affiliation': 'Leipzig University, Germany', 'name': 'Berti, Monica', 'orcid': '0000-0003-2779-4229'}]","This poster proposal presents a project whose results are the linguistic annotation of ancient Greek bibliographic references with a focus on Named Entity Recognition related to author names and work titles, in order to produce new dynamic text-based tools that are not available in existing indices and catalogs.",10.5281/zenodo.8228566,"['Paper', 'Poster', 'ancient Greek', 'digital classics', 'digital philology', 'CITE Architecture', 'literary canon', 'concordancing and indexing', 'linked (open) data', 'natural language processing', 'scholarly editing and editions development', 'analysis', 'and methods', 'Library & information science', 'Linguistics', 'Literary studies', 'Philology']",CC-BY-4.0,,"{'doi': '10.5281/zenodo.8228566', 'recid': 8228566}",2023-06-30,"[{'identifier': '10.5281/zenodo.8108057', 'relation': 'isSupplementTo', 'resource_type': 'publication-conferencepaper', 'scheme': 'doi'}]",,,Named Entity Recognition for a Text-Based Catalog of Ancient Greek Authors and Works,poster,10.5281/zenodo.8228565,['Berti_NER-for-a-textbased-catalog-of-ancient-gree-authors-and-works.pdf'],,
open,"[{'identifier': 'dh2023graz'}, {'identifier': 'zenodo'}]",DH2023,10-14 July 2023,"Graz, Austria",Digital Humanities 2023. Collaboration as Opportunity,https://dh2023.adho.org/,"[{'affiliation': 'University of Graz', 'name': 'Scholger, Walter', 'orcid': '0000-0002-9256-0958', 'type': 'Editor'}, {'affiliation': 'University of Graz', 'name': 'Vogeler, Georg', 'orcid': '0000-0002-1726-1712', 'type': 'Editor'}, {'affiliation': 'Belgrade Center for Digital Humanities', 'name': 'Tasovac, Toma', 'orcid': '0000-0002-3919-993X', 'type': 'Editor'}, {'affiliation': 'Le Mans Université', 'name': 'Baillot, Anne', 'orcid': '0000-0002-4593-059X', 'type': 'Editor'}, {'affiliation': 'University of Graz', 'name': 'Raunig, Elisabeth', 'orcid': '0009-0007-9019-8215', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Scholger, Martina', 'orcid': '0000-0003-1438-3236', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Steiner, Elisabeth', 'orcid': '0000-0001-9116-0402', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Centre for Information Modelling', 'type': 'HostingInstitution'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum', 'name': 'Helling, Patrick', 'orcid': '0000-0003-4043-165X', 'type': 'Editor'}]","[{'affiliation': 'Indiana University Bloomington, United States of America', 'name': 'Ma, Rongqian', 'orcid': '0000-0002-7141-1056'}]","This poster revisits the connotations of the umbrella term ""digital humanists"" by positioning it in the rapidly developing field of digital humanities (DH). The wide participation in DH from scholars, researchers, and practitioners coming from various knowledge domains and fields provides a good opportunity to rethink if advances in digital technologies and cross-field collaboration practices have impacted research communities' collective understandings of ""digital humanists,"" including what the term refers to and how the term shapes the dynamics of the DH field. Particularly, in this poster, I explore the reasons why and why not a researcher would self-identify as a digital humanist.",10.5281/zenodo.8228568,"['Paper', 'Poster', 'Digital humanist', 'collective identity', 'semi-structured interview', 'survey', 'mixed-media analysis', 'rhetorical analysis', 'Library & information science']",CC-BY-4.0,,"{'doi': '10.5281/zenodo.8228568', 'recid': 8228568}",2023-06-30,"[{'identifier': '10.5281/zenodo.8107549', 'relation': 'isSupplementTo', 'resource_type': 'publication-conferencepaper', 'scheme': 'doi'}]",,,Revisiting connotations of digital humanists: Exploration based on semi-structured interviews and survey,poster,10.5281/zenodo.8228567,['Ma_Rongqian_Revisiting-connotations-of-Digital-Humanists.pdf'],,
open,"[{'identifier': 'dh2023graz'}, {'identifier': 'zenodo'}]",DH2023,10-14 July 2023,"Graz, Austria",Digital Humanities 2023. Collaboration as Opportunity,https://dh2023.adho.org/,"[{'affiliation': 'University of Graz', 'name': 'Scholger, Walter', 'orcid': '0000-0002-9256-0958', 'type': 'Editor'}, {'affiliation': 'University of Graz', 'name': 'Vogeler, Georg', 'orcid': '0000-0002-1726-1712', 'type': 'Editor'}, {'affiliation': 'Belgrade Center for Digital Humanities', 'name': 'Tasovac, Toma', 'orcid': '0000-0002-3919-993X', 'type': 'Editor'}, {'affiliation': 'Le Mans Université', 'name': 'Baillot, Anne', 'orcid': '0000-0002-4593-059X', 'type': 'Editor'}, {'affiliation': 'University of Graz', 'name': 'Raunig, Elisabeth', 'orcid': '0009-0007-9019-8215', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Scholger, Martina', 'orcid': '0000-0003-1438-3236', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Steiner, Elisabeth', 'orcid': '0000-0001-9116-0402', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Centre for Information Modelling', 'type': 'HostingInstitution'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum', 'name': 'Helling, Patrick', 'orcid': '0000-0003-4043-165X', 'type': 'Editor'}]","[{'affiliation': 'University of Graz', 'name': 'Bleier, Roman', 'orcid': '0000-0003-4674-1042'}, {'affiliation': 'Technical University of Darmstadt, Germany', 'name': 'Borek, Luise', 'orcid': '0000-0001-5849-374X'}, {'affiliation': 'Université Catholique de Louvain (Louvain-la-Neuve)', 'name': 'Campagnolo, Alberto', 'orcid': '0000-0002-8672-8400'}, {'affiliation': ""Venice Centre for Digital and Public Humanities, Ca' Foscari University Venice"", 'name': 'Fischer, Franz', 'orcid': '0000-0002-2162-5531'}, {'affiliation': 'Cologne Center for eHumanities (CCeH), University of Cologne, Germany', 'name': 'Gengnagel, Tessa', 'orcid': '0000-0001-8820-5112'}, {'affiliation': 'University of Bern', 'name': 'Hodel, Tobias', 'orcid': '0000-0002-2071-6407'}]","Initially, Digital Medievalist was understood to be a group of supportive scholars, that wanted to test digital methods for their research projects. Since then, it has developed into a scholarly community with 1500 members and has become an integral part of the field nowadays called Digital Humanities.",10.5281/zenodo.8228570,"['Paper', 'Poster', 'Scholarly Community', 'Medieval Studies', 'Outreach', 'Community Building', 'digital ecologies and digital communities creation management and analysis', 'digital research infrastructures development and analysis', 'public humanities collaborations and methods', 'Cultural studies', 'History', 'Literary studies']",CC-BY-4.0,,"{'doi': '10.5281/zenodo.8228570', 'recid': 8228570}",2023-06-30,"[{'identifier': '10.5281/zenodo.8107541', 'relation': 'isSupplementTo', 'resource_type': 'publication-conferencepaper', 'scheme': 'doi'}]",,,20 Years of Digital Medievalist – A Reflection on the Development of a Community,poster,10.5281/zenodo.8228569,['Hodel_20-years-in-Digital-Medievalist.pdf'],,
open,"[{'identifier': 'dh2023graz'}, {'identifier': 'zenodo'}]",DH2023,10-14 July 2023,"Graz, Austria",Digital Humanities 2023. Collaboration as Opportunity,https://dh2023.adho.org/,"[{'affiliation': 'University of Graz', 'name': 'Scholger, Walter', 'orcid': '0000-0002-9256-0958', 'type': 'Editor'}, {'affiliation': 'University of Graz', 'name': 'Vogeler, Georg', 'orcid': '0000-0002-1726-1712', 'type': 'Editor'}, {'affiliation': 'Belgrade Center for Digital Humanities', 'name': 'Tasovac, Toma', 'orcid': '0000-0002-3919-993X', 'type': 'Editor'}, {'affiliation': 'Le Mans Université', 'name': 'Baillot, Anne', 'orcid': '0000-0002-4593-059X', 'type': 'Editor'}, {'affiliation': 'University of Graz', 'name': 'Raunig, Elisabeth', 'orcid': '0009-0007-9019-8215', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Scholger, Martina', 'orcid': '0000-0003-1438-3236', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Steiner, Elisabeth', 'orcid': '0000-0001-9116-0402', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Centre for Information Modelling', 'type': 'HostingInstitution'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum', 'name': 'Helling, Patrick', 'orcid': '0000-0003-4043-165X', 'type': 'Editor'}]","[{'affiliation': 'Université Rennes 2', 'name': 'Hart, Jacob'}, {'affiliation': 'Université Rennes 2', 'name': 'Bardiot, Clarisse'}, {'affiliation': 'Tétras Libre SARL, France', 'name': 'Rouquet, David'}]","We present our ongoing effort to develop Rekall-IIIF, a platform that aims at providing an extensible software base for all communities in need for multimedia and multimodal annotation tools. It is modular, Open Source and built on the IIIF standard (https://iiif.io/).",10.5281/zenodo.8228572,"['Paper', 'Poster', 'annotation', 'multimodal', 'multimedia', 'open source', 'IIIF', 'data publishing projects', 'systems', 'and methods', 'digital archiving', 'digital art production and analysis', 'linked (open) data', 'Cultural studies', 'History', 'Humanities computing', 'Informatics']",CC-BY-4.0,,"{'doi': '10.5281/zenodo.8228572', 'recid': 8228572}",2023-06-30,"[{'identifier': '10.5281/zenodo.8107555', 'relation': 'isSupplementTo', 'resource_type': 'publication-conferencepaper', 'scheme': 'doi'}]",,,"MemoRekall-IIIF, an open source and versatile web application for video and digital document annotation",poster,10.5281/zenodo.8228571,['Rouquet_MemoRekall-IIIF.pdf'],,
open,"[{'identifier': 'dh2023graz'}, {'identifier': 'zenodo'}]",DH2023,10-14 July 2023,"Graz, Austria",Digital Humanities 2023. Collaboration as Opportunity,https://dh2023.adho.org/,"[{'affiliation': 'University of Graz', 'name': 'Scholger, Walter', 'orcid': '0000-0002-9256-0958', 'type': 'Editor'}, {'affiliation': 'University of Graz', 'name': 'Vogeler, Georg', 'orcid': '0000-0002-1726-1712', 'type': 'Editor'}, {'affiliation': 'Belgrade Center for Digital Humanities', 'name': 'Tasovac, Toma', 'orcid': '0000-0002-3919-993X', 'type': 'Editor'}, {'affiliation': 'Le Mans Université', 'name': 'Baillot, Anne', 'orcid': '0000-0002-4593-059X', 'type': 'Editor'}, {'affiliation': 'University of Graz', 'name': 'Raunig, Elisabeth', 'orcid': '0009-0007-9019-8215', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Scholger, Martina', 'orcid': '0000-0003-1438-3236', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Steiner, Elisabeth', 'orcid': '0000-0001-9116-0402', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Centre for Information Modelling', 'type': 'HostingInstitution'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum', 'name': 'Helling, Patrick', 'orcid': '0000-0003-4043-165X', 'type': 'Editor'}]","[{'affiliation': 'Renmin University of China, China', 'name': 'Li, Jin'}, {'affiliation': 'Zhonghua Book Company-Gulian Digital Media Co., China', 'name': 'Zhu, Cuiping'}, {'affiliation': 'Guangdong Ocean University, China', 'name': 'Li, Huan'}]","Brief abstract: The database ""The Chronicle of Modern Translation Literature in Chinese (Periodicals, 1896-1949)"" collects 9456 entries on Chinese translation literature from 239 periodicals, involving as many as 2130 translators, 1580 foreign writers, 9456 translated works, and relevant theories and reviews.",10.5281/zenodo.8228574,"['Paper', 'Poster', 'database', 'Modern Translation Literature in Chinese', 'digital archiving', 'Asian studies', 'Literary studies', 'Translation studies']",CC-BY-4.0,,"{'doi': '10.5281/zenodo.8228574', 'recid': 8228574}",2023-06-30,"[{'identifier': '10.5281/zenodo.8107839', 'relation': 'isSupplementTo', 'resource_type': 'publication-conferencepaper', 'scheme': 'doi'}]",,,"Archives and Database: The Chronicle of Modern Translation Literature in Chinese (Periodicals, 1896-1949)",poster,10.5281/zenodo.8228573,['Li_The-chronicle-of-modern-translation-literature-in-chinese-periodicals.pdf'],,
open,"[{'identifier': 'dh2023graz'}, {'identifier': 'zenodo'}]",DH2023,10-14 July 2023,"Graz, Austria",Digital Humanities 2023. Collaboration as Opportunity,https://dh2023.adho.org/,"[{'affiliation': 'University of Graz', 'name': 'Scholger, Walter', 'orcid': '0000-0002-9256-0958', 'type': 'Editor'}, {'affiliation': 'University of Graz', 'name': 'Vogeler, Georg', 'orcid': '0000-0002-1726-1712', 'type': 'Editor'}, {'affiliation': 'Belgrade Center for Digital Humanities', 'name': 'Tasovac, Toma', 'orcid': '0000-0002-3919-993X', 'type': 'Editor'}, {'affiliation': 'Le Mans Université', 'name': 'Baillot, Anne', 'orcid': '0000-0002-4593-059X', 'type': 'Editor'}, {'affiliation': 'University of Graz', 'name': 'Raunig, Elisabeth', 'orcid': '0009-0007-9019-8215', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Scholger, Martina', 'orcid': '0000-0003-1438-3236', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Steiner, Elisabeth', 'orcid': '0000-0001-9116-0402', 'type': 'DataManager'}, {'affiliation': 'University of Graz', 'name': 'Centre for Information Modelling', 'type': 'HostingInstitution'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum', 'name': 'Helling, Patrick', 'orcid': '0000-0003-4043-165X', 'type': 'Editor'}]","[{'affiliation': 'KNAW Huygens Institute for the History and Culture of the Netherlands, Amsterdam; Vrije Universiteit Amsterdam', 'name': 'Romein, C. Annemieke', 'orcid': '0000-0003-3682-0126'}, {'affiliation': 'KB National Library of the Netherlands', 'name': 'Veldhoen, Sara', 'orcid': '0000-0002-8376-0886'}]","Using the original, manually applied labels, this poster presents whether early modern legal texts can be automatically labelled through AI. Using Annif (by the National Library of Finland) the applicability of the tool to early modern handwritten texts is and its various backends (e.g. TF-IDF; Omikujji, and fastText) are tested.",10.5281/zenodo.8228576,"['Paper', 'Poster', 'automatic metadata', 'simple knowledge organisation system', 'annif', 'legislation', 'database creation', 'management', 'and analysis', 'metadata standards', 'systems', 'and methods', 'optical character recognition and handwriting recognition', 'History', 'Law and legal studies']",CC-BY-4.0,,"{'doi': '10.5281/zenodo.8228576', 'recid': 8228576}",2023-06-30,"[{'identifier': '10.5281/zenodo.8107380', 'relation': 'isSupplementTo', 'resource_type': 'publication-conferencepaper', 'scheme': 'doi'}]",,,Normative texts in the City-State of Bern (1528-1795). Testing a Simple Knowledge Organisation System (SKOS) and Automatic Meta Data on a Handwritten Corpus. Normative texts in the City-State of Bern (1528-1795).,poster,10.5281/zenodo.8228575,['Romein_C_A__Normative-texts-in-the-City‐State-of-Bern.pdf'],,
